DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-33.437520231714416
LONGITUD,-70.62644086527894
ALTURA,591.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2014-10-27 19:00:00,1.22,0.00,1.20,0.03,1.30,0.00,1.30,0.00,19.51,0.85,1.00,0.00
2014-10-27 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57,0.57,1.00,0.00
2014-10-27 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.70,0.55,1.00,0.00
2014-10-27 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.27,0.55,1.00,0.00
2014-10-27 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.11,0.42,1.00,0.00
2014-10-28 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.74,0.36,1.00,0.00
2014-10-28 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.78,0.27,1.00,0.00
2014-10-28 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.64,0.25,1.00,0.00
2014-10-28 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.61,0.21,1.00,0.00
2014-10-28 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.24,0.43,1.00,0.00
2014-10-28 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.78,0.22,1.00,0.00
2014-10-28 06:00:00,2.70,0.00,2.65,0.06,2.88,0.00,2.88,0.00,15.70,0.13,1.00,1.00
2014-10-28 07:00:00,71.39,1.02,68.89,1.48,76.66,1.72,74.94,7.03,16.47,0.48,0.00,1.00
2014-10-28 08:00:00,89.03,3.26,83.94,1.84,95.06,3.76,91.30,8.38,18.16,0.80,0.00,1.00
2014-10-28 09:00:00,162.43,5.46,153.62,3.34,172.78,5.68,167.10,9.01,19.62,1.38,0.00,1.00
2014-10-28 10:00:00,342.15,7.33,327.78,7.04,363.82,7.28,356.54,9.35,21.31,1.74,0.00,1.00
2014-10-28 11:00:00,973.68,865.98,89.52,18.18,939.00,841.62,97.38,954.79,22.82,1.99,0.00,0.00
2014-10-28 12:00:00,1045.79,933.44,92.98,19.36,1000.28,899.14,101.14,963.56,23.88,2.30,0.00,0.00
2014-10-28 13:00:00,1041.87,929.76,92.80,19.31,997.22,896.28,100.94,963.91,24.44,2.71,0.00,0.00
2014-10-28 14:00:00,962.30,855.34,88.95,18.01,930.04,833.28,96.76,955.90,23.56,2.66,0.00,0.00
2014-10-28 15:00:00,811.11,714.04,81.55,15.52,801.50,712.80,88.70,934.34,22.15,2.91,0.00,0.00
2014-10-28 16:00:00,604.45,521.53,70.83,12.09,624.62,547.58,77.04,896.65,20.58,2.82,0.00,0.00
2014-10-28 17:00:00,362.41,297.64,56.76,8.01,413.92,352.18,61.74,827.76,19.03,2.53,0.00,0.00
2014-10-28 18:00:00,118.31,76.69,37.93,3.68,190.26,149.00,41.26,677.22,16.77,1.85,0.00,0.00
2014-10-28 19:00:00,2.03,0.00,1.99,0.04,2.16,0.00,2.16,0.00,15.66,0.93,1.00,0.00
2014-10-28 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.83,0.45,1.00,0.00
2014-10-28 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.73,0.21,1.00,0.00
2014-10-28 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.91,0.36,1.00,0.00
2014-10-28 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.81,0.14,1.00,0.00
2014-10-29 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.20,1.00,0.00
2014-10-29 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.81,0.31,1.00,0.00
2014-10-29 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.93,0.09,1.00,0.00
2014-10-29 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.03,0.30,1.00,0.00
2014-10-29 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.41,0.29,1.00,0.00
2014-10-29 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.34,1.00,0.00
2014-10-29 06:00:00,4.45,0.00,4.36,0.09,4.74,0.00,4.74,0.00,12.21,0.42,1.00,1.00
2014-10-29 07:00:00,60.55,1.04,58.25,1.26,65.14,1.78,63.36,7.19,13.54,0.68,0.00,1.00
2014-10-29 08:00:00,169.68,3.32,162.85,3.50,181.00,3.86,177.14,8.55,15.13,1.05,0.00,1.00
2014-10-29 09:00:00,345.36,5.55,332.69,7.12,367.68,5.80,361.88,9.16,16.89,1.52,0.00,1.00
2014-10-29 10:00:00,395.94,7.44,380.35,8.15,421.14,7.42,413.72,9.50,18.66,1.82,0.00,1.00
2014-10-29 11:00:00,466.06,10.68,445.79,9.59,495.32,10.42,484.90,11.79,20.30,2.17,0.00,1.00
2014-10-29 12:00:00,798.25,51.42,730.49,16.34,844.28,49.70,794.58,53.14,21.60,2.61,0.00,1.00
2014-10-29 13:00:00,671.71,29.79,628.13,13.79,712.06,28.82,683.24,30.93,22.52,2.96,0.00,1.00
2014-10-29 14:00:00,719.25,35.86,668.63,14.76,762.36,35.06,727.30,40.13,22.27,3.17,0.00,1.00
2014-10-29 15:00:00,545.94,15.22,519.48,11.23,580.32,15.26,565.06,19.95,21.62,3.23,0.00,1.00
2014-10-29 16:00:00,276.45,5.27,265.49,5.70,294.34,5.56,288.78,9.07,20.50,3.16,0.00,1.00
2014-10-29 17:00:00,191.75,3.02,184.77,3.96,204.58,3.60,200.98,8.41,19.44,2.65,0.00,1.00
2014-10-29 18:00:00,40.65,0.78,39.02,0.85,43.98,1.54,42.44,6.91,17.61,1.85,0.00,1.00
2014-10-29 19:00:00,2.78,0.00,2.72,0.06,2.96,0.00,2.96,0.00,16.84,1.30,1.00,0.00
2014-10-29 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.62,0.88,1.00,0.00
2014-10-29 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.61,0.63,1.00,0.00
2014-10-29 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.83,0.61,1.00,0.00
2014-10-29 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.45,1.00,0.00
2014-10-30 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.39,0.44,1.00,0.00
2014-10-30 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.56,0.33,1.00,0.00
2014-10-30 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.39,0.28,1.00,0.00
2014-10-30 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.91,0.17,1.00,0.00
2014-10-30 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.46,0.15,1.00,0.00
2014-10-30 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.19,0.10,1.00,0.00
2014-10-30 06:00:00,10.06,0.00,9.86,0.21,10.72,0.00,10.72,0.00,10.99,0.33,1.00,0.00
2014-10-30 07:00:00,58.27,1.07,55.99,1.22,62.76,1.86,60.90,7.41,12.65,0.57,0.00,1.00
2014-10-30 08:00:00,408.68,339.65,60.07,8.96,462.82,397.48,65.34,874.93,14.59,0.97,0.00,0.00
2014-10-30 09:00:00,442.69,8.23,425.34,9.12,471.30,8.64,462.66,13.59,16.56,1.32,0.00,1.00
2014-10-30 10:00:00,615.20,21.51,581.04,12.65,653.56,21.54,632.02,27.51,19.18,1.74,0.00,1.00
2014-10-30 11:00:00,740.28,39.63,685.46,15.19,784.40,38.80,745.60,43.81,21.43,2.11,0.00,1.00
2014-10-30 12:00:00,750.31,42.23,692.70,15.38,794.44,40.96,753.48,43.71,22.63,2.53,0.00,1.00
2014-10-30 13:00:00,681.15,31.15,636.01,13.98,722.06,30.24,691.82,32.39,23.29,2.84,0.00,1.00
2014-10-30 14:00:00,482.23,11.60,460.72,9.92,512.52,11.38,501.14,13.00,22.73,3.13,0.00,1.00
2014-10-30 15:00:00,442.06,8.90,424.05,9.10,470.22,8.96,461.26,11.68,22.06,3.31,0.00,1.00
2014-10-30 16:00:00,256.38,5.39,245.70,5.28,272.98,5.72,267.26,9.30,20.95,3.20,0.00,1.00
2014-10-30 17:00:00,142.94,3.10,136.89,2.95,152.62,3.72,148.90,8.64,19.90,2.68,0.00,1.00
2014-10-30 18:00:00,61.45,0.80,59.37,1.28,66.18,1.60,64.58,7.10,17.66,1.65,0.00,1.00
2014-10-30 19:00:00,3.53,0.00,3.46,0.07,3.76,0.00,3.76,0.00,16.42,0.97,1.00,0.00
2014-10-30 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.16,0.37,1.00,0.00
2014-10-30 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.26,0.40,1.00,0.00
2014-10-30 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.49,0.28,1.00,0.00
2014-10-30 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.64,0.33,1.00,0.00
2014-10-31 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,0.39,1.00,0.00
2014-10-31 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,0.31,1.00,0.00
2014-10-31 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.60,0.39,1.00,0.00
2014-10-31 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.03,0.31,1.00,0.00
2014-10-31 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.13,0.57,1.00,0.00
2014-10-31 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.77,0.46,1.00,0.00
2014-10-31 06:00:00,10.98,0.00,10.76,0.23,11.70,0.00,11.70,0.00,10.26,0.31,1.00,0.00
2014-10-31 07:00:00,157.57,110.54,42.38,4.65,240.14,194.04,46.10,764.16,12.68,0.43,0.00,0.00
2014-10-31 08:00:00,416.23,346.39,60.66,9.18,474.14,408.16,65.98,892.94,15.49,0.88,0.00,0.00
2014-10-31 09:00:00,663.90,576.04,74.52,13.34,688.84,607.78,81.06,952.29,17.81,1.22,0.00,0.00
2014-10-31 10:00:00,870.41,768.62,85.04,16.75,865.44,772.94,92.50,984.38,20.58,1.56,0.00,0.00
2014-10-31 11:00:00,1016.87,905.55,92.15,19.16,989.90,889.66,100.24,1002.17,23.08,2.09,0.00,0.00
2014-10-31 12:00:00,1086.26,970.54,95.43,20.29,1048.32,944.52,103.80,1005.84,24.79,2.50,0.00,0.00
2014-10-31 13:00:00,1077.65,962.54,94.97,20.15,1040.78,937.48,103.30,1002.04,25.91,2.93,0.00,0.00
2014-10-31 14:00:00,992.19,882.56,90.89,18.74,968.20,869.34,98.86,990.63,25.54,3.16,0.00,0.00
2014-10-31 15:00:00,837.21,737.69,83.33,16.19,836.40,745.76,90.64,969.70,24.61,3.36,0.00,0.00
2014-10-31 16:00:00,625.55,540.39,72.48,12.68,655.22,576.38,78.84,933.70,23.23,3.25,0.00,0.00
2014-10-31 17:00:00,377.13,310.38,58.25,8.50,439.12,375.76,63.36,868.06,21.67,2.71,0.00,0.00
2014-10-31 18:00:00,124.67,81.24,39.40,4.03,208.12,165.26,42.86,724.25,18.93,1.42,0.00,0.00
2014-10-31 19:00:00,4.32,0.00,4.23,0.09,4.60,0.00,4.60,0.00,17.10,0.78,1.00,0.00
2014-10-31 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.13,1.00,0.00
2014-10-31 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.75,0.14,1.00,0.00
2014-10-31 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.79,0.44,1.00,0.00
2014-10-31 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.80,0.48,1.00,0.00
2012-11-01 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.43,0.32,1.00,0.00
2012-11-01 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.92,0.62,1.00,0.00
2012-11-01 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.32,0.57,1.00,0.00
2012-11-01 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.85,0.49,1.00,0.00
2012-11-01 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.35,0.75,1.00,0.00
2012-11-01 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.57,1.00,0.00
2012-11-01 06:00:00,12.02,0.00,11.77,0.25,12.80,0.00,12.80,0.00,12.39,0.37,1.00,0.00
2012-11-01 07:00:00,154.15,107.20,42.34,4.60,237.64,191.58,46.06,742.14,14.69,0.39,0.00,0.00
2012-11-01 08:00:00,405.25,336.01,60.23,9.01,465.38,399.86,65.52,867.42,17.42,0.80,0.00,0.00
2012-11-01 09:00:00,646.89,559.96,73.86,13.08,675.44,595.10,80.34,927.36,19.83,1.27,0.00,0.00
2012-11-01 10:00:00,849.03,748.41,84.19,16.43,848.64,757.06,91.58,960.33,22.35,1.55,0.00,0.00
2012-11-01 11:00:00,992.87,882.87,91.20,18.80,971.12,871.92,99.20,979.01,24.76,1.96,0.00,0.00
2012-11-01 12:00:00,1062.97,948.50,94.53,19.95,1030.48,927.66,102.82,985.02,26.10,2.33,0.00,0.00
2012-11-01 13:00:00,1056.34,942.32,94.18,19.84,1024.80,922.36,102.44,983.06,27.29,2.66,0.00,0.00
2012-11-01 14:00:00,973.71,865.02,90.21,18.48,954.66,856.54,98.12,973.00,27.79,2.82,0.00,0.00
2012-11-01 15:00:00,822.48,723.70,82.80,15.99,826.12,736.06,90.06,953.50,27.38,2.96,0.00,0.00
2012-11-01 16:00:00,615.02,530.39,72.08,12.55,648.40,570.00,78.40,918.47,26.20,2.94,0.00,0.00
2012-11-01 17:00:00,371.14,304.64,58.07,8.44,435.98,372.82,63.16,854.14,24.84,2.50,0.00,0.00
2012-11-01 18:00:00,123.11,79.53,39.55,4.03,208.20,165.18,43.02,711.19,21.84,1.34,0.00,0.00
2012-11-01 19:00:00,5.48,0.00,5.30,0.19,9.76,4.00,5.76,183.36,19.94,0.39,0.00,0.00
2012-11-01 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,0.22,1.00,0.00
2012-11-01 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.35,0.22,1.00,0.00
2012-11-01 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.31,0.39,1.00,0.00
2012-11-01 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.44,0.39,1.00,0.00
2012-11-02 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.59,0.49,1.00,0.00
2012-11-02 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,0.57,1.00,0.00
2012-11-02 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.29,0.76,1.00,0.00
2012-11-02 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,0.60,1.00,0.00
2012-11-02 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.02,0.83,1.00,0.00
2012-11-02 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.48,0.60,1.00,0.00
2012-11-02 06:00:00,12.84,0.00,12.58,0.26,13.68,0.00,13.68,0.00,13.25,0.26,1.00,0.00
2012-11-02 07:00:00,155.76,108.32,42.75,4.69,242.34,195.84,46.50,750.32,16.19,0.19,0.00,0.00
2012-11-02 08:00:00,408.12,338.39,60.60,9.12,471.34,405.42,65.92,874.79,19.17,0.79,0.00,0.00
2012-11-02 09:00:00,650.64,563.19,74.25,13.21,682.18,601.42,80.76,933.90,21.67,1.19,0.00,0.00
2012-11-02 10:00:00,853.59,752.42,84.60,16.57,856.08,764.06,92.02,966.84,24.30,1.47,0.00,0.00
2012-11-02 11:00:00,997.68,887.11,91.62,18.95,978.86,879.20,99.66,985.09,26.67,1.90,0.00,0.00
2012-11-02 12:00:00,1066.42,951.47,94.88,20.07,1036.80,933.60,103.20,989.49,27.91,2.32,0.00,0.00
2012-11-02 13:00:00,1058.51,944.06,94.51,19.94,1029.88,927.08,102.80,986.27,28.93,2.60,0.00,0.00
2012-11-02 14:00:00,974.33,865.30,90.48,18.55,958.32,859.90,98.42,974.71,28.40,2.87,0.00,0.00
2012-11-02 15:00:00,822.06,723.00,83.02,16.04,828.56,738.26,90.30,953.88,27.64,3.02,0.00,0.00
2012-11-02 16:00:00,613.87,529.01,72.28,12.58,650.00,571.38,78.62,917.46,26.23,2.95,0.00,0.00
2012-11-02 17:00:00,370.33,303.56,58.30,8.47,437.52,374.10,63.42,852.17,24.62,2.52,0.00,0.00
2012-11-02 18:00:00,123.49,79.57,39.84,4.08,210.86,167.52,43.34,712.93,21.57,1.26,0.00,0.00
2012-11-02 19:00:00,6.33,0.00,6.10,0.23,11.68,5.04,6.64,203.38,19.55,0.48,0.00,0.00
2012-11-02 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.05,0.17,1.00,0.00
2012-11-02 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.08,0.40,1.00,0.00
2012-11-02 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.25,0.60,1.00,0.00
2012-11-02 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.49,0.48,1.00,0.00
2012-11-03 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.64,0.76,1.00,0.00
2012-11-03 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.25,0.74,1.00,0.00
2012-11-03 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.73,0.71,1.00,0.00
2012-11-03 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.29,0.55,1.00,0.00
2012-11-03 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.41,0.81,1.00,0.00
2012-11-03 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88,0.60,1.00,0.00
2012-11-03 06:00:00,13.57,0.00,13.29,0.28,14.46,0.00,14.46,0.00,13.38,0.34,1.00,0.00
2012-11-03 07:00:00,156.32,108.53,43.04,4.75,245.24,198.42,46.82,752.43,15.66,0.26,0.00,0.00
2012-11-03 08:00:00,407.98,338.00,60.80,9.17,473.72,407.58,66.14,874.78,18.64,0.83,0.00,0.00
2012-11-03 09:00:00,649.72,562.10,74.37,13.24,684.02,603.12,80.90,933.44,21.31,1.21,0.00,0.00
2012-11-03 10:00:00,851.42,750.18,84.65,16.59,856.88,764.80,92.08,965.30,23.96,1.62,0.00,0.00
2012-11-03 11:00:00,994.75,884.21,91.58,18.95,978.90,879.28,99.62,983.28,26.36,2.01,0.00,0.00
2012-11-03 12:00:00,1062.59,947.71,94.82,20.06,1036.08,932.94,103.14,986.99,27.86,2.44,0.00,0.00
2012-11-03 13:00:00,1054.05,939.73,94.42,19.91,1028.52,925.82,102.70,983.13,29.05,2.85,0.00,0.00
2012-11-03 14:00:00,970.11,861.19,90.39,18.53,957.08,858.76,98.32,971.44,28.71,2.98,0.00,0.00
2012-11-03 15:00:00,818.32,719.32,82.98,16.02,827.70,737.44,90.26,950.39,28.12,3.04,0.00,0.00
2012-11-03 16:00:00,611.30,526.42,72.30,12.58,650.00,571.36,78.64,914.22,26.93,2.95,0.00,0.00
2012-11-03 17:00:00,368.87,302.01,58.38,8.48,438.28,374.78,63.50,848.87,25.37,2.48,0.00,0.00
2012-11-03 18:00:00,123.84,79.57,40.14,4.13,213.22,169.56,43.66,712.87,22.59,1.21,0.00,0.00
2012-11-03 19:00:00,7.16,0.00,6.90,0.26,13.60,6.10,7.50,218.47,20.66,0.52,0.00,0.00
2012-11-03 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.11,0.27,1.00,0.00
2012-11-03 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.17,0.18,1.00,0.00
2012-11-03 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.29,0.43,1.00,0.00
2012-11-03 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.53,0.35,1.00,0.00
2012-11-04 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,0.69,1.00,0.00
2012-11-04 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.27,0.60,1.00,0.00
2012-11-04 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.67,0.75,1.00,0.00
2012-11-04 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.18,0.67,1.00,0.00
2012-11-04 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.42,0.86,1.00,0.00
2012-11-04 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.10,0.62,1.00,0.00
2012-11-04 06:00:00,14.31,0.00,14.01,0.30,15.24,0.00,15.24,0.00,14.82,0.31,1.00,0.00
2012-11-04 07:00:00,157.68,109.44,43.41,4.83,249.66,202.44,47.22,759.92,17.39,0.23,0.00,0.00
2012-11-04 08:00:00,410.17,339.76,61.14,9.27,478.94,412.44,66.50,880.83,20.11,0.87,0.00,0.00
2012-11-04 09:00:00,650.93,562.99,74.61,13.32,688.10,606.94,81.16,936.27,23.02,1.35,0.00,0.00
2012-11-04 10:00:00,851.11,749.67,84.80,16.64,859.40,767.16,92.24,966.08,25.76,1.74,0.00,0.00
2012-11-04 11:00:00,992.45,881.81,91.68,18.96,979.58,879.86,99.72,982.05,28.13,2.17,0.00,0.00
2012-11-04 12:00:00,1060.07,945.13,94.88,20.07,1036.56,933.36,103.20,985.73,29.46,2.62,0.00,0.00
2012-11-04 13:00:00,1051.57,937.21,94.43,19.92,1029.06,926.34,102.72,981.92,30.50,3.03,0.00,0.00
2012-11-04 14:00:00,968.00,859.03,90.43,18.54,957.86,859.50,98.36,970.40,30.01,3.19,0.00,0.00
2012-11-04 15:00:00,816.18,717.15,83.00,16.04,828.32,738.04,90.28,948.74,29.40,3.20,0.00,0.00
2012-11-04 16:00:00,609.57,524.62,72.35,12.60,650.80,572.10,78.70,912.23,28.17,3.05,0.00,0.00
2012-11-04 17:00:00,367.88,300.89,58.49,8.51,439.50,375.88,63.62,846.86,26.82,2.61,0.00,0.00
2012-11-04 18:00:00,123.85,79.34,40.34,4.16,215.06,171.18,43.88,711.57,23.94,1.28,0.00,0.00
2012-11-04 19:00:00,7.97,0.00,7.67,0.30,15.48,7.14,8.34,229.86,21.95,0.57,0.00,0.00
2012-11-04 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.27,0.07,1.00,0.00
2012-11-04 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.21,0.31,1.00,0.00
2012-11-04 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.15,0.67,1.00,0.00
2012-11-04 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.24,0.58,1.00,0.00
2012-11-05 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.33,1.05,1.00,0.00
2012-11-05 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.72,0.88,1.00,0.00
2012-11-05 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.17,1.01,1.00,0.00
2012-11-05 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.57,1.01,1.00,0.00
2012-11-05 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.81,1.32,1.00,0.00
2012-11-05 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.36,1.05,1.00,0.00
2012-11-05 06:00:00,15.13,0.00,14.82,0.31,16.12,0.00,16.12,0.00,14.86,0.57,1.00,0.00
2012-11-05 07:00:00,158.65,109.88,43.87,4.90,253.28,205.56,47.72,764.39,17.50,0.17,0.00,0.00
2012-11-05 08:00:00,411.91,340.93,61.61,9.36,483.54,416.52,67.02,885.47,20.47,0.79,0.00,0.00
2012-11-05 09:00:00,656.40,567.64,75.28,13.49,696.62,614.74,81.88,945.40,23.12,1.24,0.00,0.00
2012-11-05 10:00:00,861.76,759.12,85.74,16.90,873.06,779.80,93.26,979.78,26.11,1.54,0.00,0.00
2012-11-05 11:00:00,1008.88,896.68,92.87,19.34,998.76,897.74,101.02,1000.11,28.97,2.04,0.00,0.00
2012-11-05 12:00:00,1078.23,961.60,96.16,20.47,1057.26,952.66,104.60,1004.40,29.97,2.53,0.00,0.00
2012-11-05 13:00:00,1070.37,954.26,95.78,20.33,1050.32,946.14,104.18,1001.20,31.09,2.90,0.00,0.00
2012-11-05 14:00:00,986.16,875.44,91.77,18.95,978.68,878.86,99.82,990.27,30.82,3.09,0.00,0.00
2012-11-05 15:00:00,832.48,731.83,84.25,16.41,847.62,755.98,91.64,969.48,30.58,3.33,0.00,0.00
2012-11-05 16:00:00,622.82,536.42,73.47,12.93,667.64,587.72,79.92,933.90,29.33,3.24,0.00,0.00
2012-11-05 17:00:00,377.30,309.04,59.48,8.78,453.32,388.62,64.70,870.65,27.64,2.64,0.00,0.00
